series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
gurkor,22,13.837900100717082,13.60382070975102,14.07326909615881,13.53270961100016,14.140441944877933
gurkor,23,13.841335848224055,13.600812218390006,14.080841577955708,13.526355579897723,14.151702469325778
gurkor,24,13.844117246205961,13.598650109401463,14.084908323212831,13.523398550340739,14.161659267615322
gurkor,25,13.845750615927628,13.594885813693224,14.091364811977739,13.517714447069132,14.17255407935916
gurkor,26,13.846164570376637,13.589802954125155,14.102844011917586,13.513825385330588,14.176916888302614
gurkor,27,13.84770751562689,13.587765759231518,14.112380609996215,13.507698692431012,14.184967810313035
gurkor,28,13.852720471435218,13.582656909216501,14.117535676463792,13.502615001025061,14.200750720820405
gurkor,29,13.855089201641132,13.582962022894225,14.124976621814548,13.49265125076559,14.205776551810843
gurkor,30,13.855790888521744,13.579152800926101,14.134071846219989,13.496925812337034,14.217741263983505
gurkor,31,13.856927806128072,13.576785981629666,14.140837098687255,13.488345077675872,14.226522835710272
gurkor,32,13.859131803588028,13.573228422104574,14.149670635546414,13.484205117514993,14.233202496027271
gurkor,33,13.862962678261422,13.569652487964618,14.15827787393694,13.482147288219515,14.240968895079561
gurkor,34,13.863933347548741,13.567363746360932,14.166190029288364,13.47475495155157,14.24928295309014
gurkor,35,13.866796865234779,13.563751465324009,14.169928164895147,13.471894863532546,14.256102910318042
gurkor,36,13.869150265557403,13.56391901725377,14.178282526131657,13.471364737101117,14.267203324627806
gurkor,37,13.871097852222718,13.558316261647212,14.18268324168549,13.461724827404488,14.272431953466029
gurkor,38,13.874888524121417,13.557712415448346,14.191146869844713,13.452989711695242,14.27921714290875
gurkor,39,13.876774344416857,13.554746234130855,14.19664353664063,13.450721986074981,14.28429679192201
gurkor,40,13.878157466383616,13.553236053088748,14.200421227702842,13.450840480185434,14.288436215553793
gurkor,41,13.879998472273845,13.550941060733802,14.207037560414866,13.444293888149186,14.297145904923998
gurkor,42,13.882431442116609,13.549062300752007,14.213597357630134,13.440586064296568,14.307461054391448
gurkor,43,13.885740726127459,13.547372109150311,14.218347531412144,13.435393801199304,14.316308605731209
gurkor,44,13.885706015305459,13.542365039430026,14.223857006462667,13.431964049771798,14.315998068386575
gurkor,45,13.885147213049677,13.539708501175618,14.228099966569259,13.43045524717828,14.328094125081147
gurkor,46,13.886354815928772,13.533990377716673,14.233862135385722,13.42445152573003,14.332963359948712
gurkor,47,13.8878008661247,13.53491291776471,14.237951137505634,13.415684185673685,14.34469671757086
gurkor,48,13.89192623384044,13.528426179203338,14.246423730832415,13.412763078210016,14.352331346663146
gurkor,49,13.893525707108676,13.5273779576655,14.25266452399433,13.41259944479453,14.36254217582961
gurkor,50,13.894237736069645,13.525259514773442,14.26066738749068,13.405192480822176,14.370813548143763
gurkor,51,13.896752617186024,13.5262562984092,14.26388005383523,13.409007039178091,14.374305495899918
gurkor,52,13.898880866649225,13.521345242734554,14.271236828094697,13.404843747457281,14.38320770142076
gurkor,53,13.900883371983223,13.517472316198685,14.274711080328848,13.407387712251365,14.389697100064005
gurkor,54,13.904398546222446,13.517070132696878,14.282060399673604,13.401246486908564,14.3949730790023
gurkor,55,13.905343378063622,13.517508399755505,14.287329958789114,13.401368478802185,14.401594810498311
