series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
gurkor,130,14.070013631010749,13.285338268552607,14.901034476888478,13.070963564625142,15.145423870095966
gurkor,131,14.072174170974352,13.284451589743238,14.906606009323802,13.069275010393076,15.152032973578219
gurkor,132,14.074335042702584,13.283576117701795,14.912167110652817,13.06760074944201,15.158628633699596
gurkor,133,14.076496246246402,13.282711723788598,14.917717909643212,13.065940616709232,15.165211015668477
gurkor,134,14.078657781656744,13.28185828179678,14.923258532629834,13.06429445025385,15.171780281571396
gurkor,135,14.08081964898458,13.281015667888655,14.928789103578405,13.062662091175138,15.178336590454785
gurkor,136,14.08298184828088,13.280183760534202,14.934309744147006,13.061043383533574,15.18488009840389
gurkor,137,14.085144379596612,13.279362440451536,14.93982057374557,13.05943817427447,15.191410958619116
gurkor,138,14.087307242982769,13.278551590549423,14.945321709593438,13.057846313154208,15.197929321489873
gurkor,139,14.08947043849033,13.277751095871585,14.950813266774977,13.056267652668717,15.204435334665995
gurkor,140,14.091633966170303,13.27696084354287,14.956295358293485,13.054702047984446,15.210929143126863
gurkor,141,14.093797826073699,13.276180722717106,14.961768095123293,13.053149356871453,15.21741088924827
gurkor,142,14.095962018251521,13.275410624526653,14.967231586260192,13.051609439638598,15.223880712867196
gurkor,143,14.098126542754805,13.274650442033542,14.972685938770374,13.050082159070914,15.230338751344522
gurkor,144,14.10029139963457,13.273900070182139,14.978131257837658,13.048567380368837,15.236785139625704
gurkor,145,14.102456588941857,13.273159405753319,14.983567646809423,13.047064971089375,15.243220010299682
gurkor,146,14.104622110727725,13.272428347320055,14.988995207240963,13.045574801089149,15.249643493655816
gurkor,147,14.106787965043209,13.27170679520432,14.99441403893856,13.044096742469065,15.256055717739159
gurkor,148,14.108954151939383,13.27099465143541,14.99982424000123,13.04263066952086,15.262456808404007
gurkor,149,14.111120671467319,13.27029181970946,15.00522590686117,13.041176458675094,15.268846889365841
gurkor,150,14.113287523678082,13.269598205350178,15.010619134322992,13.03973398845084,15.275226082251637
gurkor,151,14.115454708622774,13.268913715270843,15.016004015601805,13.038303139406846,15.281594506648753
gurkor,152,14.117622226352474,13.268238257937307,15.021380642360116,13.036883794094091,15.287952280152304
gurkor,153,14.119790076918287,13.267571743332223,15.026749104743688,13.035475837009887,15.294299518411123
gurkor,154,14.121958260371333,13.266914082920241,15.032109491416314,13.034079154553183,15.30063633517244
gurkor,155,14.124126776762711,13.266265189614224,15.037461889593551,13.032693634981252,15.306962842325145
gurkor,156,14.126295626143564,13.265624977742519,15.042806385075544,13.031319168367649,15.313279149941918
gurkor,157,14.128464808565008,13.264993363017068,15.04814306227882,13.029955646561339,15.319585366320009
gurkor,158,14.13063432407819,13.264370262502519,15.05347200426725,13.028602963147017,15.325881598020997
gurkor,159,14.132804172734268,13.26375559458619,15.058793292782068,13.027261013406584,15.332167949909282
gurkor,160,14.134974354584383,13.263149278948848,15.064107008271028,13.025929694281622,15.338444525189571
gurkor,161,14.13714486967971,13.262551236536378,15.06941322991685,13.024608904337095,15.344711425443256
gurkor,162,14.139315718071414,13.26196138953217,15.074712035664712,13.02329854372585,15.350968750663831
gurkor,163,14.141486899810674,13.261379661330356,15.080003502249113,13.021998514154324,15.35721659929126
gurkor,164,14.143658414948689,13.26080597650972,15.085287705219917,13.020708718849018,15.363455068245464
gurkor,165,14.14583026353664,13.260240260808313,15.090564718967707,13.019429062523981,15.369684252958809
gurkor,166,14.148002445625742,13.259682441098862,15.095834616748466,13.018159451349193,15.375904247407798
gurkor,167,14.150174961267197,13.259132445364736,15.101097470707497,13.016899792919741,15.382115144143807
gurkor,168,14.152347810512227,13.258590202676604,15.106353351902868,13.015649996225912,15.388317034323073
gurkor,169,14.154520993412067,13.258055643169735,15.111602330328067,13.014409971624,15.394510007735853
gurkor,170,14.156694510017939,13.257528698021869,15.11684447493409,13.013179630807938,15.400694152834745
gurkor,171,14.158868360381097,13.257009299431715,15.122079853651046,13.01195888678171,15.406869556762386
gurkor,172,14.16104254455278,13.25649738059795,15.127308533409035,13.010747653832386,15.413036305378284
gurkor,173,14.163217062584254,13.255992875698865,15.13253058015861,13.009545847504016,15.419194483285041
gurkor,174,14.165391914526788,13.25549571987245,15.137746058890642,13.008353384572068,15.425344173853864
gurkor,175,14.167567100431649,13.255005849197016,15.142955033655664,13.007170183018577,15.431485459249377
gurkor,176,14.169742620350126,13.25452320067239,15.148157567582768,13.005996162007976,15.437618420453882
gurkor,177,14.171918474333498,13.254047712201452,15.153353722897965,13.004831241863466,15.443743137290895
gurkor,178,14.174094662433072,13.253579322572296,15.158543560942105,13.003675344044051,15.449859688448178
gurkor,179,14.176271184700157,13.253117971440732,15.163727142188346,13.002528391122132,15.455968151500137
gurkor,180,14.178448041186055,13.252663599313252,15.16890452625915,13.001390306761643,15.462068602929616
gurkor,181,14.180625231942098,13.252216147530467,15.174075771942928,13.000261015696784,15.46816111814928
gurkor,182,14.182802757019607,13.251775558250891,15.17924093721016,12.999140443711228,15.474245771522297
gurkor,183,14.184980616469922,13.251341774435204,15.184400079229219,12.998028517617902,15.480322636382631
gurkor,184,14.187158810344394,13.250914739830813,15.189553254381774,12.996925165239217,15.486391785054797
gurkor,185,14.189337338694367,13.250494398956855,15.194700518277749,12.995830315387767,15.492453288873113
gurkor,186,14.191516201571204,13.250080697089555,15.199841925770029,12.994743897847593,15.498507218200512
gurkor,187,14.193695399026282,13.249673580247917,15.20497753096875,12.993665843355796,15.50455364244689
gurkor,188,14.195874931110966,13.249272995179775,15.210107387255203,12.992596083584644,15.510592630086967
gurkor,189,14.198054797876651,13.248878889348191,15.215231547295517,12.991534551124104,15.516624248677834
gurkor,190,14.200234999374718,13.248491210918143,15.220350063053877,12.99048117946477,15.522648564875938
gurkor,191,14.202415535656574,13.24810990874355,15.22546298580559,12.989435902981233,15.528665644453785
gurkor,192,14.20459640677363,13.247734932354625,15.230570366149687,12.988398656915823,15.534675552316166
gurkor,193,14.206777612777296,13.247366231945472,15.235672254021287,12.987369377362702,15.54067835251603
gurkor,194,14.208959153719002,13.247003758362025,15.240768698703762,12.986348001252388,15.546674108270054
gurkor,195,14.211141029650172,13.24664746309022,15.245859748840443,12.985334466336582,15.552662881973689
gurkor,196,14.21332324062225,13.246297298244496,15.25094545244622,12.98432871117341,15.558644735216035
gurkor,197,14.21550578668669,13.245953216556513,15.256025856918788,12.983330675112938,15.564619728794275
gurkor,198,14.217688667894935,13.24561517136412,15.261101009049627,12.982340298283045,15.570587922727771
gurkor,199,14.21987188429846,13.245283116600651,15.266170955034811,12.981357521575633,15.57654937627193
gurkor,200,14.222055435948725,13.244957006784363,15.271235740485464,12.98038228663313,15.582504147931607
guitars,1,8.086552187117366,7.93398977329434,8.242048218297684,7.8912664577900316,8.286670666204564
guitars,2,8.088187242193852,7.8732341090879805,8.309008973742477,7.813343827896508,8.372698591762767
guitars,3,8.089822627869216,7.827298490374161,8.36115170909451,7.7544385876770745,8.43971222551001
guitars,4,8.09145834421031,7.789028413044296,8.405630929070062,7.70536882643091,8.496893479194664
guitars,5,8.093094391283987,7.755653432855156,8.445217078520221,7.6625791769057425,8.54779772111685
guitars,6,8.094730769157122,7.725753085893809,8.481330621965947,7.624246803041029,8.594247788385301
guitars,7,8.096367477896598,7.698483778063161,8.514815154112533,7.589289190588056,8.637326196297241
guitars,8,8.098004517569318,7.673296007352624,8.546220177578961,7.557001237077503,8.677738048370855
guitars,9,8.099641888242193,7.6498081892963175,8.575927277439657,7.5268933253724,8.715972962792286
